    90.00           634.911            2.2101           5.94773
   125.00           656.703          0.696207           3.06504
   175.00            128.47          0.186741          0.577479
   225.00           45.5185          0.121709          0.199789
   275.00           20.6622         0.0771704         0.0899125
   350.00           15.4966         0.0477153         0.0659093
   450.00            5.5245         0.0310074         0.0241878
   550.00           2.25548         0.0207911         0.0100044
   650.00           1.06332         0.0158469        0.00496202
   750.00          0.554761         0.0128052        0.00258098
   900.00          0.495592         0.0109855        0.00303094
  1100.00          0.180657        0.00860109        0.00109677
  1350.00         0.0954402        0.00725466       0.000713272
  1650.00         0.0346184        0.00560726       0.000354894

  ----   M_T            ----

    25.00           515.209          0.741891            3.7232
    75.00           1481.14          0.771203           10.9061
   125.00           26.3612          0.133211          0.190111
   175.00           2.87443         0.0494427         0.0298287
   225.00          0.823606         0.0261739        0.00999424
   275.00          0.312486         0.0132384        0.00484082
   325.00          0.177864        0.00962443        0.00277039
   375.00         0.0600676        0.00574176       0.000868992
   425.00         0.0299939        0.00561357       0.000591753
   475.00         0.0349165         0.0034204       0.000647588
   525.00         0.0258524        0.00266088       0.000515997
   575.00         0.0110926        0.00132584        0.00026397
   625.00        0.00475865        0.00111003       0.000131311
   675.00        0.00944515        0.00166543       0.000607597
   725.00      -3.92566e-05       0.000654587       0.000181456
   775.00         0.0032534       0.000885758       0.000127348
   825.00        0.00302071       0.000626479       0.000122301
   875.00       -0.00123755       0.000354313       5.65283e-05
   925.00        0.00184952         0.0004236       5.70981e-05
   975.00       -0.00277291          0.001088       0.000157213

  ----   Delta_Phi      ----

     0.16           13.5515         0.0933361         0.0595886
     0.47           15.1413          0.112617         0.0669924
     0.79            18.752          0.136211         0.0782203
     1.10            24.584          0.159004          0.105326
     1.41           34.1616          0.200567          0.148061
     1.73           51.5842          0.261604          0.228194
     2.04           83.2498          0.370156          0.375766
     2.36           156.127          0.600376          0.731791
     2.67           378.038           1.28019           1.92521
     2.98           1260.49           1.54409           12.3699

  ----   A_FB vs Qll    ----

    67.25         -0.136536         0.0086254        0.00369063
    69.75         -0.144188        0.00874215        0.00324467
    72.25         -0.170513        0.00823418        0.00323938
    74.75        -0.0940301        0.00982511        0.00289804
    77.25         -0.117457        0.00659621        0.00263028
    79.75        -0.0707084        0.00550908        0.00210604
    82.25        -0.0719008        0.00550777        0.00154828
    84.75         -0.101291         0.0148763        0.00109345
    87.25         0.0414154        0.00558628       0.000743699
    89.75         0.0140706        0.00831193         0.0010491
    92.25         0.0728737        0.00211475         0.0014609
    94.75          0.102401        0.00281716        0.00197333
    97.25          0.101594        0.00548295         0.0024444
    99.75          0.182593        0.00890961        0.00266837
   102.25          0.124646        0.00743298        0.00325719
   104.75          0.100895        0.00682519        0.00364579
   107.25          0.234946         0.0178973        0.00393417
   109.75          0.243795        0.00915145        0.00317437
   112.25          0.141179         0.0132574        0.00489508
   114.75          0.187064        0.00811647        0.00433648

  ----   A0 vs ZpT      ----

     5.00         -0.124468        0.00432173        0.00175849
    15.00         0.0849093        0.00473391       0.000217524
    25.00          0.153776        0.00498503       0.000418961
    35.00          0.298237         0.0055814       0.000538918
    45.00          0.436669        0.00603031       0.000623526
    55.00          0.598901         0.0103659       0.000807219
    65.00          0.636554        0.00936196       0.000671422
    75.00          0.687924          0.014039       0.000743529
    85.00          0.755965         0.0145281       0.000579593
    95.00          0.770261         0.0157328       0.000919167

  ----   A1 vs ZpT      ----

     5.00         0.0104252         0.0318981        0.00217014
    15.00         0.0421119        0.00441921       0.000509021
    25.00         0.0710405        0.00425047        0.00024396
    35.00         0.0784637        0.00455065       0.000472665
    45.00         0.0984299        0.00496139       0.000396604
    55.00         0.0746993        0.00581008       0.000613286
    65.00         0.0814001        0.00697019       0.000506033
    75.00          0.119461        0.00664487       0.000490103
    85.00         0.0440155           0.01135        0.00071078
    95.00        -0.0038207         0.0129803       0.000585609

  ----   A2 vs ZpT      ----

     5.00          0.451831         0.0525912        0.00764702
    15.00         0.0606375        0.00763126       0.000312949
    25.00          0.127473        0.00727971       0.000630839
    35.00          0.261615        0.00813689       0.000478535
    45.00          0.363063        0.00983331       0.000631453
    55.00          0.411052          0.012321       0.000648659
    65.00           0.53338          0.015794       0.000645997
    75.00          0.620576         0.0207193        0.00109022
    85.00          0.702913         0.0278161        0.00115769
    95.00          0.726617         0.0286302        0.00158704

  ----   A3 vs ZpT      ----

     5.00         0.0217302          0.026281        0.00119847
    15.00        0.00478337        0.00222064       0.000170329
    25.00         0.0191301        0.00264089       0.000437124
    35.00         0.0121262        0.00301352       0.000296394
    45.00         0.0189132        0.00486759        0.00108514
    55.00         0.0111205         0.0047789       0.000377489
    65.00         0.0647434        0.00614251       0.000690924
    75.00          0.049921         0.0104607        0.00136304
    85.00         0.0360776        0.00732511       0.000895681
    95.00         0.0837147         0.0120944        0.00076148

  ----   A4 vs ZpT      ----

     5.00          0.149422        0.00569733        0.00439097
    15.00         0.0861732        0.00412659        0.00191868
    25.00          0.108781        0.00388425        0.00187619
    35.00         0.0815891        0.00306359        0.00186582
    45.00         0.0821069        0.00296561         0.0015696
    55.00         0.0759742        0.00475139        0.00169913
    65.00         0.0670571         0.0053435        0.00179758
    75.00         0.0764207        0.00653583        0.00130481
    85.00         0.0632251        0.00871005        0.00119322
    95.00         0.0804932        0.00762044         0.0013677

  ----   phi CS         ----

    -2.83           0.25798         0.0289904        0.00102723
    -2.20          0.408641         0.0285545        0.00144901
    -1.57          0.187162          0.026691        0.00151399
    -0.94         0.0377104         0.0294975         0.0011423
    -0.31          0.226148         0.0323002        0.00249298
     0.31         -0.149241          0.029218        0.00282728
     0.94          0.444202         0.0282108        0.00143371
     1.57          0.202347         0.0225361        0.00149593
     2.20          0.298681          0.031754        0.00177868
     2.83          0.283267         0.0297359         0.0020369

  ----   costh CS       ----

    -0.90          0.259089       0.000937671       0.000144875
    -0.70          0.208945        0.00112496        8.5118e-05
    -0.50          0.188319        0.00126281       3.22158e-05
    -0.30          0.169925        0.00118077       9.06556e-05
    -0.10           0.16367        0.00107604       0.000144392
     0.10          0.165533        0.00133166       0.000231994
     0.30          0.181691          0.001251        0.00031927
     0.50          0.211366        0.00126652       0.000452141
     0.70          0.228352        0.00133923       0.000607825
     0.90          0.291276        0.00100622       0.000761916
